id	name	logFC
ENSG00000185955.4	C7orf61	0.433771847717312
ENSG00000185972.5	CCIN	0.521095839857487
ENSG00000186265.8	BTLA	-0.661781224728934
ENSG00000186364.10	NUDT17	0.256295201817276
ENSG00000186509.4	OR9Q1	0.863638095792667
ENSG00000186522.13	SEPT10	0.190143471659059
ENSG00000186532.10	SMYD4	0.152823009875799
ENSG00000186625.12	KATNA1	0.172630255362462
ENSG00000186777.10	ZNF732	0.406284629883074
ENSG00000186806.5	VSIG10L	-1.02036026257355
ENSG00000186810.7	CXCR3	-0.867760665062215
ENSG00000186827.9	TNFRSF4	-0.57400077386518
ENSG00000187105.7	HEATR4	0.462462736647629
ENSG00000187134.11	AKR1C1	0.630750111753307
ENSG00000187193.8	MT1X	0.754392967979777
ENSG00000187239.15	FNBP1	-0.399916621175824
ENSG00000187416.10	LHFPL3	-3.42383869567607
ENSG00000187566.4	NHLRC1	0.431642522249887
ENSG00000187630.13	DHRS4L2	0.281119762818805
ENSG00000187730.7	GABRD	0.00311833571645126
ENSG00000187766.1	KRTAP10-8	Inf
ENSG00000187815.8	ZFP69	0.200818294792245
ENSG00000187954.11	CYHR1	0.258130977086476
ENSG00000188002.9	RP11-43F13.1	0.824734578941443
ENSG00000188026.10	RILPL1	0.259999344282983
ENSG00000188029.7	CTSL3P	1.10954291243948
ENSG00000188186.9	LAMTOR4	0.293232764186935
ENSG00000188295.13	ZNF669	0.16007441242453
ENSG00000188340.1	OR6N2	2.8931233422342
ENSG00000188385.10	JAKMIP3	0.622950015150337
ENSG00000188403.7	IGHV1OR15-9	-0.566806281705946
ENSG00000188505.4	NCCRP1	-0.816534336186965
ENSG00000188573.7	FBLL1	-2.00517315208047
ENSG00000188613.6	NANOS1	0.365252694673775
ENSG00000188624.2	IGFL3	0.477569849634852
ENSG00000188707.5	ZBED6CL	-0.405225427014299
ENSG00000188766.11	SPRED3	0.360943963406147
ENSG00000188997.6	KCTD21	-0.192942376632002
ENSG00000189045.12	ANKDD1B	0.562263347597478
ENSG00000189233.10	NUGGC	-0.966067127601544
ENSG00000189423.10	USP32P3	0.230861992900749
ENSG00000189431.7	RASSF10	-0.485212639217594
ENSG00000196098.2	OR5K4	Inf
ENSG00000196104.9	SPOCK3	0.785849862747207
ENSG00000196236.11	XPNPEP3	0.187939901973584
ENSG00000196371.3	FUT4	-0.428171304346654
ENSG00000196388.7	INCA1	0.447187706414934
ENSG00000196419.11	XRCC6	0.160337853628842
ENSG00000196458.9	ZNF605	0.139234634846285
ENSG00000196460.11	RFX8	0.550886678670244
ENSG00000196470.10	SIAH1	0.350417159115164
ENSG00000196507.9	TCEAL3	0.180955852195778
ENSG00000196578.4	OR5AC2	3.32703359194811
ENSG00000196704.10	AMZ2	0.246103127015254
ENSG00000196747.4	HIST1H2AI	0.105212468350377
ENSG00000196792.10	STRN3	0.203137285303773
ENSG00000196800.5	SPINK14	1.77188435478125
ENSG00000196951.9	SCOC-AS1	0.574511570783536
ENSG00000196993.7	NPIPB9	1.2358366733729
ENSG00000197008.8	ZNF138	0.250291845914791
ENSG00000197056.8	ZMYM1	0.226045439068125
ENSG00000197084.5	LCE1C	-0.875694509566791
ENSG00000197142.9	ACSL5	-0.501439907497053
ENSG00000197191.4	CYSRT1	-1.05833288104485
ENSG00000197217.11	ENTPD4	-0.325170194648138
ENSG00000197223.10	C1D	0.335557912960861
ENSG00000197265.7	GTF2E2	-0.379675367722295
ENSG00000197279.3	ZNF165	0.248524597521804
ENSG00000197301.6	RP11-366L20.2	0.204542785747702
ENSG00000197343.9	ZNF655	0.284754687764591
ENSG00000197353.3	LYPD2	-2.36890149783276
ENSG00000197540.6	GZMM	-1.0359477506999
ENSG00000197548.11	ATG7	-0.209815927028742
ENSG00000197555.8	SIPA1L1	0.204432804184597
ENSG00000197566.8	ZNF624	0.27198587395375
ENSG00000197587.9	DMBX1	0.0318653232605537
ENSG00000197591.3	OR11L1	1.29811754970075
ENSG00000197641.10	SERPINB13	-0.463629826186573
ENSG00000197653.13	DNAH10	0.129857621576967
ENSG00000197808.10	ZNF461	0.235957850581685
ENSG00000197934.7	CYYR1-AS1	0.726845229297844
ENSG00000197992.5	CLEC9A	-0.764416928999578
ENSG00000198039.10	ZNF273	0.320589967254094
ENSG00000198040.9	ZNF84	0.205821921864018
ENSG00000198042.9	MAK16	-0.313067313556373
ENSG00000198077.9	CYP2A7	-0.12835888245453
ENSG00000198169.7	ZNF251	0.323427726585227
ENSG00000198382.7	UVRAG	-0.212239616330814
ENSG00000198384.8	TPTE2P3	0.64902201180924
ENSG00000198417.6	MT1F	0.304925721842517
ENSG00000198443.6	KRTAP4-1	0.786645482924168
ENSG00000198569.8	SLC34A3	0.931977791616627
ENSG00000198586.12	TLK1	0.212732256585551
ENSG00000198624.11	CCDC69	-0.533251892534726
ENSG00000198668.9	CALM1	0.176207555014066
ENSG00000198715.10	GLMP	0.156390637469419
ENSG00000198742.8	SMURF1	0.235677891718674
ENSG00000198752.8	CDC42BPB	0.240757908885879
ENSG00000198780.10	FAM169A	0.392098804638462
ENSG00000198791.10	CNOT7	-0.240604027843189
ENSG00000198792.11	TMEM184B	0.126405675125094
ENSG00000198851.8	CD3E	-0.632888341433981
ENSG00000198860.10	TSEN15	0.286099963200902
ENSG00000198920.8	KIAA0753	0.202130617145971
ENSG00000198939.6	ZFP2	0.257761518518616
ENSG00000198954.5	KIAA1279	0.172716990282531
ENSG00000199024.1	MIR103A2	-0.409480151452545
ENSG00000199212.1	RNU105C	2.93678992731019
ENSG00000199217.1	RNU6-1123P	1.55877300515254
ENSG00000199260.1	RNU6-874P	1.8391157084318
ENSG00000199266.1	SNORA60	0.383027110154981
ENSG00000199318.1	RNA5SP52	-1.71430437331644
ENSG00000199357.1	Y_RNA	1.38981941948427
ENSG00000199360.1	RNU6-1115P	3.16283210615341
ENSG00000199381.1	RNU6-79P	-Inf
ENSG00000199424.1	Y_RNA	Inf
ENSG00000199483.1	RNU4-15P	2.53072775512978
ENSG00000199490.1	Y_RNA	-2.18145023945668
ENSG00000199594.1	RNU6-1301P	-1.54015052890783
ENSG00000199636.1	Y_RNA	2.62572917732964
ENSG00000199733.1	RNA5SP307	1.62171677140972
ENSG00000199783.1	SNORD56	2.07475710121856
ENSG00000199836.1	RNU1-47P	0.363306371061229
ENSG00000199851.2	U3	1.85823899808535
ENSG00000199875.1	Y_RNA	1.18235195278676
ENSG00000199920.1	RNU4-44P	Inf
ENSG00000199929.1	RNA5SP405	2.72139565682651
ENSG00000199949.2	Y_RNA	Inf
ENSG00000199975.1	RN7SKP243	0.911389576817161
ENSG00000200075.1	SNORA25	1.83650408771566
ENSG00000200085.1	Y_RNA	2.00743795962942
ENSG00000200257.1	RNU6-97P	0.862393600546631
ENSG00000200287.1	Y_RNA	3.19493266919757
ENSG00000200301.1	RNA5SP483	1.10598019179431
ENSG00000200424.1	RNU6-1155P	Inf
ENSG00000200670.1	RNU6-912P	3.50286230084944
ENSG00000200701.1	RNU6-674P	2.75603302346777
ENSG00000200755.1	RNA5SP68	3.56016423541266
ENSG00000200788.1	Y_RNA	0.638193075733409
ENSG00000200789.1	RNU1-65P	2.81211506943074
ENSG00000201023.1	RNY3P11	2.96058742065775
ENSG00000201085.1	RNU6-173P	2.17238247406727
ENSG00000201126.1	RNU6-773P	1.8220286937889
ENSG00000201178.1	Y_RNA	1.97817223580174
ENSG00000201239.1	Y_RNA	2.90875368319715
ENSG00000201263.1	SNORD114-6	Inf
ENSG00000201324.1	RNU6-361P	Inf
ENSG00000201398.1	U8	Inf
ENSG00000201435.1	RNU4-24P	0.893310920611175
ENSG00000201436.1	RNU6-660P	Inf
ENSG00000201496.1	RN7SKP275	1.32849435344315
ENSG00000201544.1	SNORA16B	0.51537420055948
ENSG00000201612.1	RN7SKP15	Inf
ENSG00000201635.1	Y_RNA	Inf
ENSG00000201671.1	RNA5SP90	1.75964345615231
ENSG00000201700.3	SNORD113-3	2.3514698183183
ENSG00000201723.2	Y_RNA	-0.180578577740564
ENSG00000201794.1	RN7SKP130	2.64096700048965
ENSG00000201811.1	SNORA71	Inf
ENSG00000201882.1	snoU2-30	-1.96685322106684
ENSG00000201898.1	SNORA72	1.94940291875549
ENSG00000201919.1	RNU6-1022P	3.32423675285881
ENSG00000201938.1	Y_RNA	Inf
ENSG00000202017.1	RNU6-806P	Inf
ENSG00000202031.1	SNORD38A	2.11867844769979
ENSG00000202296.1	RNU6-1335P	Inf
ENSG00000202314.1	SNORD6	0.628601536759744
ENSG00000202337.1	RNU6-8	0.397568582504551
ENSG00000202388.1	Y_RNA	1.05987775147441
ENSG00000203266.2	RP11-560A15.3	0.454179683002804
ENSG00000203334.4	RP11-25I9.3	1.96622676187514
ENSG00000203546.6	RP11-176H8.1	0.50803824157463
ENSG00000203581.7	OR1F2P	0.487948482722856
ENSG00000203799.9	CCDC162P	0.420734688057373
ENSG00000203812.2	HIST2H2AA4	1.16163586961353
ENSG00000203879.10	GDI1	0.0904335972627512
ENSG00000203999.7	LINC01270	0.4243807850655
ENSG00000204033.8	LRIT2	0.844302494650536
ENSG00000204147.8	ASAH2B	0.26072382338597
ENSG00000204148.3	LINC00474	2.98357944154675
ENSG00000204252.11	HLA-DOA	-0.661479445929992
ENSG00000204272.9	LINC01420	0.306149959468751
ENSG00000204279.6	PAGE3	0.687859230916334
ENSG00000204323.5	SMIM5	-0.709741610295163
ENSG00000204362.5	RP11-380J14.1	0.757575944854759
ENSG00000204387.11	C6orf48	0.245926934283862
ENSG00000204528.3	PSORS1C3	0.263277753804107
ENSG00000204531.14	POU5F1	0.705866442409653
ENSG00000204544.5	MUC21	-1.65737726605766
ENSG00000204566.6	LINC01552	1.18977073121197
ENSG00000204670.7	IGKV1OR2-3	-0.459407032703041
ENSG00000204673.9	AKT1S1	-0.192995621884422
ENSG00000204682.5	CASC10	0.490498910257467
ENSG00000204776.6	IGKV1OR-3	-1.56139810763967
ENSG00000204778.4	RP11-15J10.1	1.25072883165896
ENSG00000204837.3	RP11-204M4.2	0.609953956729325
ENSG00000204842.13	ATXN2	0.122273666003429
ENSG00000204904.6	LINC01545	0.278114884925639
ENSG00000204941.12	PSG5	1.50762425244117
ENSG00000204961.6	PCDHA9	0.339351665146252
ENSG00000204963.5	PCDHA7	0.195158109555382
ENSG00000204970.8	PCDHA1	-0.599467565411759
ENSG00000205358.3	MT1H	-0.192534147899309
ENSG00000205436.6	EXOC3L4	-1.31181135222493
ENSG00000205531.11	NAP1L4	-0.205268224928485
ENSG00000205562.2	RP11-497E19.1	0.651524259212749
ENSG00000205643.9	CDPF1	0.23462893869868
ENSG00000205659.9	LIN52	0.274669478029175
ENSG00000205856.3	C22orf42	0.692423808692114
ENSG00000206172.7	HBA1	-1.39114368988957
ENSG00000206384.9	COL6A6	-0.908875592719759
ENSG00000206595.1	RNU6-877P	2.06548287690815
ENSG00000206627.1	RNU6-969P	1.39939060649777
ENSG00000206699.1	Y_RNA	2.11533855659684
ENSG00000206716.1	RNU6-133P	Inf
ENSG00000206723.1	RNU6-1056P	-Inf
ENSG00000206767.1	RNU6-949P	3.08560995996928
ENSG00000206820.1	RNU1-138P	0.961661739018141
ENSG00000206848.1	RNU6-890P	0.606581162263644
ENSG00000206878.1	SNORA51	0.834542804590317
ENSG00000206900.1	RNU6-98P	2.71273042133461
ENSG00000206905.1	Y_RNA	3.85880374209418
ENSG00000206982.1	Y_RNA	Inf
ENSG00000207031.1	SNORD59A	-1.22862118550479
ENSG00000207084.1	SNORA72	Inf
ENSG00000207101.1	Y_RNA	1.83949330487986
ENSG00000207138.1	RNU6-869P	1.70714011628022
ENSG00000207170.1	RNU6-1215P	0.876978065353249
ENSG00000207208.1	RNU6-790P	0.475845618848964
ENSG00000207235.1	Y_RNA	Inf
ENSG00000207248.1	RNU6-1005P	0.840780432992247
ENSG00000207251.1	RNU6-342P	2.0446743669831
ENSG00000207271.1	Y_RNA	2.41413149714206
ENSG00000207297.1	SNORD7	0.345112788354824
ENSG00000207303.1	Y_RNA	Inf
ENSG00000207340.1	RNVU1-10	0.646256101438471
ENSG00000207357.1	RNU6-2	0.691420076754124
ENSG00000207365.1	Y_RNA	2.42586827107732
ENSG00000207454.1	RNU6-1104P	1.63719801623302
ENSG00000207467.1	Y_RNA	1.23976139541319
ENSG00000207472.1	RNU6-41P	2.97514460769749
ENSG00000207475.1	SNORA80E	0.103101160556185
ENSG00000207497.1	Y_RNA	-3.61485873567633
ENSG00000207581.1	MIR199B	2.56702289747175
ENSG00000207611.1	MIR149	-2.78295041604469
ENSG00000207808.1	MIR27A	-0.733221849472949
ENSG00000207814.1	MIR147A	Inf
ENSG00000207956.1	MIR579	0.759574183710613
ENSG00000210135.1	MT-TN	3.25309534564534
ENSG00000210174.1	MT-TR	1.50215194842603
ENSG00000210191.1	MT-TL2	0.918307620802304
ENSG00000211575.2	MIR760	-1.04775857741118
ENSG00000211592.5	IGKC	-0.658874312130383
ENSG00000211598.2	IGKV4-1	-0.913470755665933
ENSG00000211599.2	IGKV5-2	-0.34887398433665
ENSG00000211625.2	IGKV3D-20	-1.45894575024625
ENSG00000211626.2	IGKV6D-41	-1.05870448962349
ENSG00000211632.3	IGKV3D-11	-0.828457503433318
ENSG00000211637.2	IGLV4-69	-0.97523832296644
ENSG00000211639.2	IGLV4-60	-0.752662219424671
ENSG00000211640.3	IGLV6-57	-2.15021970817049
ENSG00000211641.2	IGLV11-55	-0.585331331695079
ENSG00000211642.2	IGLV10-54	-0.966716002506425
ENSG00000211643.2	IGLV5-52	-1.65658057672907
ENSG00000211644.2	IGLV1-51	-1.17502965661805
ENSG00000211645.2	IGLV1-50	-0.308329186011177
ENSG00000211648.2	IGLV1-47	-0.972475226276279
ENSG00000211651.3	IGLV1-44	-1.13746447977366
ENSG00000211652.2	IGLV7-43	-1.30309688399516
ENSG00000211653.2	IGLV1-40	-0.513213461018929
ENSG00000211655.3	IGLV1-36	-2.63004586745345
ENSG00000211656.3	IGLV2-33	-1.3728996476693
ENSG00000211658.2	IGLV3-27	-1.54340630486063
ENSG00000211659.2	IGLV3-25	-1.58197798710425
ENSG00000211660.3	IGLV2-23	-1.33788782190309
ENSG00000211661.2	IGLV3-22	-1.72871149698902
ENSG00000211663.2	IGLV3-19	-1.54479145865376
ENSG00000211664.2	IGLV2-18	-1.87126104477185
ENSG00000211665.2	IGLV3-16	-1.73602334267021
ENSG00000211666.2	IGLV2-14	-1.08564811620366
ENSG00000211668.2	IGLV2-11	-1.57944189076416
ENSG00000211676.2	IGLJ2	-0.583455059325357
ENSG00000211677.2	IGLC2	-1.12572069379581
ENSG00000211679.2	IGLC3	-1.30435172661695
ENSG00000211685.3	IGLC7	-0.80375923672138
ENSG00000211691.2	TRGJP	4.22918796105747
ENSG00000211694.2	TRGV10	-0.747050823175214
ENSG00000211699.2	TRGV3	-1.10025332569941
ENSG00000211701.2	TRGV1	-1.35095888277786
ENSG00000211724.3	TRBV6-6	-0.935838017391025
ENSG00000211725.3	TRBV5-5	-0.904011620161876
ENSG00000211728.2	TRBV5-6	-0.947332855369884
ENSG00000211734.3	TRBV5-1	-0.600844132126755
ENSG00000211745.3	TRBV4-2	-0.913850524499209
ENSG00000211766.1	TRBJ2-2P	-0.793980846294937
ENSG00000211767.1	TRBJ2-3	-1.10733458253327
ENSG00000211772.7	TRBC2	-0.646382707765885
ENSG00000211780.3	TRAV6	-0.656210260047014
ENSG00000211787.1	TRAV8-3	-0.798859147357895
ENSG00000211790.2	TRAV8-4	-0.875282794979691
ENSG00000211794.3	TRAV12-3	-0.876966899012355
ENSG00000211797.2	TRAV17	-1.08112347091949
ENSG00000211799.3	TRAV19	-0.816271647783159
ENSG00000211800.3	TRAV20	0.00550573410067678
ENSG00000211803.2	TRAV23DV6	-0.961646116742595
ENSG00000211804.3	TRDV1	-1.11510850138035
ENSG00000211806.2	TRAV25	-0.890177023487941
ENSG00000211809.2	TRAV27	-0.856815733588741
ENSG00000211810.3	TRAV29DV5	-0.933263871841664
ENSG00000211813.2	TRAV34	-1.2305077640879
ENSG00000211816.2	TRAV38-1	-1.44312081972308
ENSG00000211840.1	TRAJ49	-2.25741775045753
ENSG00000211868.1	TRAJ21	-3.18260999475196
ENSG00000211869.1	TRAJ20	-2.75318300816143
ENSG00000211890.3	IGHA2	0.0647740549912701
ENSG00000211892.3	IGHG4	-1.15555656202555
ENSG00000211893.3	IGHG2	-1.39224811586226
ENSG00000211896.5	IGHG1	-0.899066365944714
ENSG00000211897.6	IGHG3	-0.954171820696927
ENSG00000211905.1	IGHJ1	-1.09310079502852
ENSG00000211914.1	IGHD6-19	-2.86164424771526
ENSG00000211918.1	IGHD2-15	-1.49897784391188
ENSG00000211924.1	IGHD3-9	-0.673357130665094
ENSG00000211933.2	IGHV6-1	-1.5978659316304
ENSG00000211934.3	IGHV1-2	-1.1862188367839
ENSG00000211937.3	IGHV2-5	-1.13777596361303
ENSG00000211938.2	IGHV3-7	-1.38421279038685
ENSG00000211941.3	IGHV3-11	-1.46970459459684
ENSG00000211942.3	IGHV3-13	-0.954018327571982
ENSG00000211943.2	IGHV3-15	-1.24377859544411
ENSG00000211944.2	IGHV3-16	-0.987992893045448
ENSG00000211947.2	IGHV3-21	-1.12349518663415
ENSG00000211949.3	IGHV3-23	-1.58490365303404
ENSG00000211951.2	IGHV2-26	-1.47726168223686
ENSG00000211952.3	IGHV4-28	-1.35383847384881
ENSG00000211955.2	IGHV3-33	-1.20099839768269
ENSG00000211956.2	IGHV4-34	-1.22593930664071
ENSG00000211957.2	IGHV3-35	-0.867702489156591
ENSG00000211959.2	IGHV4-39	-1.56157769907724
ENSG00000211961.3	IGHV1-45	-1.1337143452208
ENSG00000211965.3	IGHV3-49	-1.14347927591671
ENSG00000211966.2	IGHV5-51	-1.3585816719397
ENSG00000211967.3	IGHV3-53	-1.01288625626595
ENSG00000211968.3	IGHV1-58	-0.739227134270515
ENSG00000211972.2	IGHV3-66	-1.17582210511288
ENSG00000211976.2	IGHV3-73	-1.96802783440902
ENSG00000212085.3	AC105245.1	Inf
ENSG00000212161.1	SNORD64	-Inf
ENSG00000212214.1	SNORA48	2.32724602161001
ENSG00000212237.1	RNA5SP18	0.930709218272902
ENSG00000212273.1	SNORA40	Inf
ENSG00000212296.1	SNORD72	0.588473216005464
ENSG00000212433.1	RNA5SP252	3.08797816204069
ENSG00000212443.1	SNORA53	0.832688605167027
ENSG00000212448.1	Y_RNA	Inf
ENSG00000212495.1	RNU6-332P	Inf
ENSG00000212505.1	RNA5SP299	2.1844315485038
ENSG00000212568.1	RNU6-1254P	2.26534484903185
ENSG00000212581.1	U8	3.47120933963758
ENSG00000212951.5	RP11-211N8.3	2.49187455439127
ENSG00000213060.4	RP4-612B18.3	0.569189021006059
ENSG00000213065.2	RP3-431P23.2	-2.40554744957017
ENSG00000213091.2	PHBP1	0.952649328586523
ENSG00000213117.4	RP3-352A20.1	0.543815636668886
ENSG00000213177.3	PRDX2P4	0.639817749688165
ENSG00000213190.3	MLLT11	0.3393899413547
ENSG00000213316.8	LTC4S	-1.75216979509555
ENSG00000213343.5	RPL21P18	-0.79452160801807
ENSG00000213344.2	PCNPP3	0.479114513526283
ENSG00000213398.6	LCAT	0.456060358880046
ENSG00000213486.3	AC108039.1	-1.74943637060215
ENSG00000213495.3	RP11-416L21.1	0.641039921129633
ENSG00000213519.2	AC132008.1	0.799940765652964
ENSG00000213604.4	RP11-444K7.8	Inf
ENSG00000213640.3	EEF1DP4	0.766384030112991
ENSG00000213657.3	RP11-346D6.4	1.18873380402118
ENSG00000213700.3	RPL17P50	0.341785150342591
ENSG00000213754.2	RP11-284B18.3	-0.983066551058144
ENSG00000213886.3	UBD	-1.15074190060329
ENSG00000213892.9	CEACAM16	0.85741021899328
ENSG00000213901.9	SLC23A3	0.649369781398596
ENSG00000213996.11	TM6SF2	0.333327560526353
ENSG00000214026.9	MRPL23	-0.26268854235399
ENSG00000214064.3	RPL6P5	2.04254520718025
ENSG00000214081.6	CYP4F30P	0.990462631860296
ENSG00000214145.5	LINC00887	0.403723904241877
ENSG00000214243.3	AC004980.10	0.264433203208026
ENSG00000214322.3	CBX1P2	-0.649538292732847
ENSG00000214353.6	VAC14-AS1	0.862119833529191
ENSG00000214510.8	SPINK13	-1.56123024860767
ENSG00000214534.4	ZNF705E	0.537912880180484
ENSG00000214544.6	GTF2IRD2P1	0.512324324556251
ENSG00000214548.13	MEG3	0.285207287456924
ENSG00000214595.10	EML6	0.774292286209239
ENSG00000214688.4	C10orf105	-1.73682669819023
ENSG00000214719.10	AC005562.1	0.283655018596046
ENSG00000214770.2	RP11-544I20.2	0.624869972992337
ENSG00000214869.5	TPM3P4	-0.581515465092209
ENSG00000214886.4	FAM177A1P1	1.25551711298742
ENSG00000214941.6	ZSWIM7	0.244095814977546
ENSG00000214946.12	TBC1D26	0.274174439280062
ENSG00000215006.4	CHCHD2P2	0.834244470460469
ENSG00000215018.8	COL28A1	0.681539912190436
ENSG00000215041.8	NEURL4	0.234338779421177
ENSG00000215067.8	ALOX12-AS1	0.278850503996622
ENSG00000215252.10	GOLGA8B	0.477415835400301
ENSG00000215267.7	AKR1C7P	0.729957191529907
ENSG00000215271.7	HOMEZ	0.241812630657313
ENSG00000215277.7	RNF212B	0.775855611089884
ENSG00000215369.3	RPL37P3	1.16536665834395
ENSG00000215409.4	RP11-748L13.2	1.3746966016182
ENSG00000215441.3	CTAGE12P	0.918755830979994
ENSG00000215805.3	RP11-438O11.1	1.8226694766153
ENSG00000215878.3	MARCKSL1P2	1.18205275642273
ENSG00000215952.1	MIR921	Inf
ENSG00000216069.1	MIR875	2.78734373890358
ENSG00000216324.1	RP3-382I10.2	2.15010135002517
ENSG00000217648.1	RP1-95L4.4	0.445616244470625
ENSG00000218194.1	HLFP1	Inf
ENSG00000218536.1	AP002530.2	Inf
ENSG00000218980.2	FTH1P15	0.4158039935346
ENSG00000218996.1	RP1-99E18.2	0.30503641131604
ENSG00000219409.2	RP11-106E7.1	1.38515684997809
ENSG00000219681.2	RP11-191A15.4	3.69504538407257
ENSG00000219700.1	PTCHD3P3	0.60387394994223
ENSG00000219891.2	ZSCAN12P1	0.250870839968954
ENSG00000219992.2	RP11-420L9.2	0.35337154618041
ENSG00000220161.4	FLJ35934	1.27841224162999
ENSG00000220184.2	HMGB3P18	Inf
ENSG00000220506.2	RP3-415N12.1	0.621541305147674
ENSG00000220924.4	OSTCP4	0.748477692490177
ENSG00000221018.1	AC136365.1	Inf
ENSG00000221093.1	SNORA3	3.55050278534729
ENSG00000221121.1	AC083811.1	3.55160458269832
ENSG00000221303.1	SNORA79	0.884845158973024
ENSG00000221309.1	AC091167.1	2.46329914852009
ENSG00000221362.1	AC106860.1	Inf
ENSG00000221424.1	AC090954.1	1.05333064862981
ENSG00000221502.1	MIR1245A	1.4029686283425
ENSG00000221537.1	MIR548H1	1.5027085072979
ENSG00000221562.1	RNU6ATAC10P	2.25169218753631
ENSG00000221565.1	AP004242.1	Inf
ENSG00000221598.2	MIR1249	0.403934273134867
ENSG00000221607.1	AP005718.1	3.177316020335
ENSG00000221717.1	AL583860.1	3.91543080080901
ENSG00000221719.1	SNORA3	0.859689586098635
ENSG00000221725.1	RNU6ATAC25P	4.2039242308274
ENSG00000221869.4	CEBPD	-0.396125103311328
ENSG00000221909.2	FAM200A	0.26930468199837
ENSG00000221914.7	PPP2R2A	-0.415444345041331
ENSG00000221930.6	FAM45B	0.264756091737261
ENSG00000221957.7	KIR2DS4	-0.77590905027817
ENSG00000222047.7	C10orf55	0.378069329929935
ENSG00000222055.1	AC092117.1	-1.32642137606451
ENSG00000222080.1	AL356310.1	Inf
ENSG00000222102.1	RN7SKP232	-Inf
ENSG00000222398.1	RNU6-554P	0.934388547878091
ENSG00000222413.1	RN7SKP125	Inf
ENSG00000222640.1	RNU2-51P	0.633201340354732
ENSG00000222675.1	RNA5SP146	1.83401273456421
ENSG00000222767.1	Y_RNA	4.09565943058589
ENSG00000222795.1	RNU4-83P	Inf
ENSG00000222842.1	RN7SKP168	0.952164410777018
ENSG00000222931.1	RN7SKP205	3.85420077978997
ENSG00000223350.2	IGLV9-49	-2.39467917644592
ENSG00000223422.1	AC007274.2	2.17710109546168
ENSG00000223443.2	USP17L2	-2.3008169427971
ENSG00000223461.1	AC004471.9	0.466268879917304
ENSG00000223488.2	MAPK6PS2	-1.48339889485171
ENSG00000223508.5	RPL23AP53	-0.37876229092034
ENSG00000223617.1	LINC00370	1.46500638787853
ENSG00000223624.1	RP1-125I3.4	0.630493424136571
ENSG00000223648.3	IGHV3-64	-1.3890604345903
ENSG00000223683.1	AL138935.1	-2.87233809500299
ENSG00000223700.1	AC104395.1	0.956323441483414
ENSG00000223745.6	RP4-717I23.3	0.270643661970188
ENSG00000223749.6	MIR503HG	0.654894031001868
ENSG00000223901.2	AP001469.5	0.707033204031942
ENSG00000223910.1	ZNF32-AS3	1.68427602136243
ENSG00000223923.1	AC010136.2	-0.606430488675104
ENSG00000223931.2	RP11-1166P10.8	-1.32073190341832
ENSG00000223951.1	AL133244.1	2.16241146499403
ENSG00000223969.4	AC002456.2	0.658882236509784
ENSG00000223975.1	AP001048.4	2.30264131529126
ENSG00000223976.1	EXTL2P1	1.51051804327146
ENSG00000224008.1	LINC01441	1.65963921895568
ENSG00000224020.1	MIR181A2HG	0.699982178811546
ENSG00000224041.3	IGKV3D-15	-1.52361890742082
ENSG00000224080.1	UBE2FP1	-0.413681011604263
ENSG00000224095.1	AC108051.1	2.35301110938792
ENSG00000224177.5	LINC00570	0.873399769413131
ENSG00000224205.1	AP000351.4	0.854061043285491
ENSG00000224207.3	RP11-10L12.1	0.733776837577108
ENSG00000224220.1	AC104699.1	-0.774156093450205
ENSG00000224251.5	RP11-499O7.7	1.00915417097299
ENSG00000224254.2	AC025627.4	1.19535496529189
ENSG00000224287.2	MSL3P1	0.45403181007903
ENSG00000224316.1	RP11-479O9.2	0.392539717246801
ENSG00000224359.2	RP11-467I20.2	1.93478198930798
ENSG00000224373.3	IGHV4-59	-1.1107386537733
ENSG00000224409.1	RP11-114B7.6	0.82812031861187
ENSG00000224431.1	AC063976.7	0.418664139120212
ENSG00000224521.1	RP11-438F14.3	-Inf
ENSG00000224530.1	PPIAP10	1.01869064052603
ENSG00000224543.4	SNRPGP15	0.438130564619592
ENSG00000224569.3	RP11-341G5.2	1.21253990071505
ENSG00000224577.1	LINC01117	0.675537089330359
ENSG00000224585.1	AC103563.5	-0.953583414917302
ENSG00000224590.1	AC007163.10	Inf
ENSG00000224594.2	RPL29P19	0.674793655162892
ENSG00000224622.1	OR9R1P	2.74007102735631
ENSG00000224650.2	IGHV3-74	-1.22765608821372
ENSG00000224655.4	AC018737.3	0.722462321076526
ENSG00000224713.4	AC025165.8	0.41640329906568
ENSG00000224714.2	RP11-179K3.2	0.51539400811981
ENSG00000224743.5	TEX26-AS1	0.408665766129173
ENSG00000224773.2	HSPA8P7	-0.531524407763969
ENSG00000224786.1	CETN4P	0.97880678953634
ENSG00000224814.1	AC114812.8	1.12081220430235
ENSG00000224939.1	LINC00184	0.256113939072857
ENSG00000224969.1	RP11-54O7.11	0.677976887580249
ENSG00000224977.1	RP11-160H22.3	0.531983728274008
ENSG00000225062.1	CATIP-AS1	0.726089865599169
ENSG00000225064.1	AC007879.6	0.774676993275058
ENSG00000225106.1	RP11-429E11.2	1.65853792013878
ENSG00000225235.1	DDX26B-AS1	0.628174558883049
ENSG00000225265.1	TAF1A-AS1	0.548177627473173
ENSG00000225269.2	LINC00705	0.715519403089214
ENSG00000225335.3	XXbac-B476C20.9	0.263726078186763
ENSG00000225350.1	FREM2-AS1	1.72444824893028
ENSG00000225380.4	IGKV1OR9-2	-0.88820522988032
